text,count,mean_combined_score,std_combined_score,max_combined_score,mean_comp_deviation,mean_norm_shift,n_tokens,is_ner
The flowers are arranged,1,0.3567458804601479,0.0,0.3567458804601479,0.220703125,0.4258002480253698,4,True
; and,1,0.3561855953879176,0.0,0.3561855953879176,0.01513671875,0.8487159415947941,2,False
is the name of,1,0.3560777941705907,0.0,0.3560777941705907,0.1533203125,0.4978605010514766,4,True
of the family,3,0.3560518673146,0.0534949612751335,0.4242371233345431,0.1822916666666666,0.4673594859948335,3,True
"0 votes, and",1,0.355872356749721,0.0,0.355872356749721,0.13330078125,0.4923420246868026,3,False
as a symbol of,1,0.3555798073648188,0.0,0.3555798073648188,0.15185546875,0.5466643621620472,4,True
"City), it forms the",1,0.3554546546870087,0.0,0.3554546546870087,0.212890625,0.3659315585925219,4,True
and Civil Law were taught,1,0.3552536672567749,0.0,0.3552536672567749,0.248046875,0.3083001837669371,5,True
connection to,1,0.3552025229626975,0.0,0.3552025229626975,0.1240234375,0.5099545495942438,2,False
music producer,1,0.35519161023249,0.0,0.35519161023249,0.1513671875,0.5034575412062251,2,True
<s> Francesco Filide,1,0.3549225661967889,0.0,0.3549225661967889,0.37158203125,0.012066089564238,3,True
0-197,1,0.3547700545585295,0.0,0.3547700545585295,0.236328125,0.2106861227244487,1,True
"59, the line",1,0.3547606743935872,0.0,0.3547606743935872,0.220703125,0.280456373483968,3,True
Distribution Services,1,0.3544315184701396,0.0,0.3544315184701396,0.1396484375,0.383027038362849,2,True
"that next from it,",1,0.3543544738783883,0.0,0.3543544738783883,0.23388671875,0.3523168487584708,4,True
The organisation itself,1,0.3541872161696424,0.0,0.3541872161696424,0.1650390625,0.4383244857366059,3,True
at the base of,1,0.3541592759415097,0.0,0.3541592759415097,0.119140625,0.5824196742287742,4,True
Gnaw,1,0.3540858005594564,0.0,0.3540858005594564,0.30078125,0.2122408685861407,1,True
osh and give,1,0.3537862514236158,0.0,0.3537862514236158,0.18896484375,0.2830251988715395,3,False
Combat weight,1,0.3535238797177681,0.0,0.3535238797177681,0.28662109375,0.2469688789819201,2,False
The first round was held,1,0.3534515886887707,0.0,0.3534515886887707,0.3447265625,0.2527695967219268,5,True
location is now the,1,0.3533856581800516,0.0,0.3533856581800516,0.3330078125,0.221843051700129,4,False
Tournament,1,0.3531542646149563,0.0,0.3531542646149563,0.330078125,0.2229735521623907,1,True
born in Barcelona. After studying,1,0.3528661059640884,0.0,0.3528661059640884,0.384765625,0.1615842102227209,5,True
"3, with",1,0.3527893975688826,0.0,0.3527893975688826,0.29541015625,0.2892000564222064,2,True
819–,1,0.3526489273472852,0.0,0.3526489273472852,0.205078125,0.3519592324307129,1,True
and won,1,0.3521642620117012,0.0,0.3521642620117012,0.1123046875,0.596963389404253,2,False
The markings,1,0.3520938482472467,0.0,0.3520938482472467,0.15625,0.5303811049931166,2,False
as if,1,0.3519615997991994,0.0,0.3519615997991994,0.10595703125,0.5351774369979985,2,True
a great way to meet people,1,0.3518618755880305,0.0,0.3518618755880305,0.29150390625,0.2821205092825761,6,True
and towns,1,0.3515330121059372,0.0,0.3515330121059372,0.15869140625,0.4012934677648431,2,True
", the employer",1,0.3509816461635767,0.0,0.3509816461635767,0.2421875,0.3813603654089416,3,False
types of,1,0.350528045442232,0.0,0.350528045442232,0.11767578125,0.5264665979805799,2,True
a Chinese architect.,1,0.3502074527134472,0.0,0.3502074527134472,0.396484375,0.187774491158618,3,True
"education
William",1,0.3499827052582317,0.0,0.3499827052582317,0.369140625,0.1411921147080792,2,False
was owned by,1,0.349813029151644,0.0,0.349813029151644,0.20751953125,0.35732065881661,3,False
"in Florence,",1,0.3493171231441937,0.0,0.3493171231441937,0.1015625,0.4512957375479842,2,True
The road dips,1,0.3489935982696067,0.0,0.3489935982696067,0.24267578125,0.3328111441115167,3,False
<s> Holy Trinity,1,0.3487621125196827,0.0,0.3487621125196827,0.2802734375,0.2059506914554566,3,True
3 at the age of,1,0.3486724990576864,0.0,0.3486724990576864,0.22509765625,0.3511734351442161,5,True
Mathematics,1,0.3483105887123252,0.0,0.3483105887123252,0.1630859375,0.4349854561558131,1,False
the first film.,1,0.3479722179756427,0.0,0.3479722179756427,0.32080078125,0.2181971465016067,3,True
Jersey who placed three songs in,1,0.347743300439189,0.0,0.347743300439189,0.3037109375,0.1800271964104725,6,True
honor and dignity.,1,0.3476353234845842,0.0,0.3476353234845842,0.3720703125,0.1145106719927105,3,False
Other people named,1,0.3475915221562801,0.0,0.3475915221562801,0.37841796875,0.0876677702344502,3,True
"2012,",1,0.3473057838027414,0.0,0.3473057838027414,0.232421875,0.2151272524756036,1,True
art and,1,0.3470448825695263,0.0,0.3470448825695263,0.14404296875,0.4752782220488159,2,False
magazine on,1,0.3468912326728949,0.0,0.3468912326728949,0.10009765625,0.5408120660572373,2,False
Infect,1,0.3468796303978786,0.0,0.3468796303978786,0.234375,0.3023797400571964,1,True
) veteran,1,0.3467617948451186,0.0,0.3467617948451186,0.1015625,0.5673439402377966,2,True
014 Bays,1,0.3464154305449131,0.0,0.3464154305449131,0.41845703125,0.1067612326122827,2,True
", and until",1,0.3461027821501609,0.0,0.3461027821501609,0.29443359375,0.2746807835004021,3,True
"Hugh Price,",1,0.3458497690233117,0.0,0.3458497690233117,0.2548828125,0.2778324303707793,2,True
living,1,0.3458237759583456,0.0,0.3458237759583456,0.2333984375,0.390682486770864,1,False
"the ""all-",1,0.3457724345520542,0.0,0.3457724345520542,0.22412109375,0.3158471020051355,2,False
a book.,1,0.3456611098301295,0.0,0.3456611098301295,0.265625,0.3335131261378238,2,False
", in southern",1,0.3450748827526377,0.0,0.3450748827526377,0.16943359375,0.5079508787565943,3,True
for any,1,0.3450591784165229,0.0,0.3450591784165229,0.08056640625,0.6553725554163071,2,True
one of four divisions,1,0.3450276443636668,0.0,0.3450276443636668,0.23095703125,0.350240009346667,4,True
", while",1,0.3447588415841731,0.0,0.3447588415841731,0.0517578125,0.6953931977104328,2,True
Magio and,1,0.3447222919358562,0.0,0.3447222919358562,0.337890625,0.2652481126521404,2,True
black,1,0.3447193166267753,0.0,0.3447193166267753,0.18310546875,0.5063295415669383,1,True
"History

The",1,0.3446150311340769,0.0,0.3446150311340769,0.533447265625,0.0376850387726921,2,False
the patients had no clothes,1,0.34461454143593,0.0,0.34461454143593,0.3173828125,0.2087043223398252,5,False
about a dozen,1,0.3446033429790721,0.0,0.3446033429790721,0.21533203125,0.4611177324476803,3,True
Thirum,1,0.3443965755205327,0.0,0.3443965755205327,0.2568359375,0.3258351888013319,1,True
754-,1,0.3441480960836556,0.0,0.3441480960836556,0.21240234375,0.3183780527091391,1,True
Western (,1,0.344070159813881,0.0,0.344070159813881,0.19189453125,0.4146187589097025,2,True
became a band member,1,0.3438699619213874,0.0,0.3438699619213874,0.2421875,0.3967842798034683,4,False
", Wisconsin.",1,0.343448884827816,0.0,0.343448884827816,0.16943359375,0.3935343214445399,2,True
", a road and rail bridge",1,0.3434054147092464,0.0,0.3434054147092464,0.22607421875,0.3870779898981161,6,True
He was wounded three times,1,0.3428736976963873,0.0,0.3428736976963873,0.17041015625,0.4061344395534682,5,True
. One side,1,0.3428143720991078,0.0,0.3428143720991078,0.2412109375,0.3392136646227694,3,True
"Falk,",1,0.3424950797371652,0.0,0.3424950797371652,0.35888671875,0.2483275430929131,1,True
2004 and,1,0.3424640040175427,0.0,0.3424640040175427,0.3525390625,0.1162918459813568,2,True
Dover,1,0.3423287783816224,0.0,0.3423287783816224,0.265625,0.284166672516556,1,True
-192 (1,1,0.341329424780759,0.0,0.341329424780759,0.33935546875,0.1174837182018975,2,True
in the south.,1,0.3410632183302603,0.0,0.3410632183302603,0.2724609375,0.2652557020756507,3,True
in childhood,1,0.3410169021045704,0.0,0.3410169021045704,0.154296875,0.460208270886426,2,False
Company from her,1,0.340972357576546,0.0,0.340972357576546,0.2392578125,0.2982316751913651,3,True
"failing audience expectations,",1,0.3401684796417544,0.0,0.3401684796417544,0.23681640625,0.3000061600418862,3,True
"ation
Written and illustrated",1,0.3400034638105151,0.0,0.3400034638105151,0.21875,0.2829920579637879,4,True
message forum,1,0.3398888953545108,0.0,0.3398888953545108,0.09423828125,0.4802154024487769,2,True
his first championship,1,0.3398492290677812,0.0,0.3398492290677812,0.1728515625,0.3741592054819529,3,True
"in India,",1,0.3396899749050895,0.0,0.3396899749050895,0.1220703125,0.4767884138252238,2,True
1979),1,0.3395024470166002,0.0,0.3395024470166002,0.511474609375,0.0123303362915005,1,True
", Oklahoma",1,0.3392285259459858,0.0,0.3392285259459858,0.08837890625,0.5414306898649645,2,True
<s> Srimath,1,0.338951934570927,0.0,0.338951934570927,0.255859375,0.1053983300796611,2,False
"paintings, horn",1,0.3389299620051431,0.0,0.3389299620051431,0.2353515625,0.2343488307941076,2,False
", Neil takes a sample",1,0.3386933099745193,0.0,0.3386933099745193,0.275390625,0.2512742905612982,5,True
was his residence,1,0.3386793117264829,0.0,0.3386793117264829,0.169921875,0.4021182011912073,3,False
Championships,1,0.3386739408218618,0.0,0.3386739408218618,0.1123046875,0.5446828989296545,1,True
is a low spreading,1,0.3386680904834233,0.0,0.3386680904834233,0.109375,0.5236721793335581,4,False
is buried,1,0.3383302689766969,0.0,0.3383302689766969,0.15087890625,0.461548328691742,2,False
"ah Khan, or",1,0.3381789980352958,0.0,0.3381789980352958,0.212890625,0.2921027685257394,3,False
known locally as,1,0.3376079106533437,0.0,0.3376079106533437,0.1455078125,0.4785412610083592,3,True
Ireland east to,1,0.3375154988491515,0.0,0.3375154988491515,0.16552734375,0.3984762471228786,3,True
Cathedral,1,0.3371105911858355,0.0,0.3371105911858355,0.18017578125,0.3592559701520887,1,True
6 book written,1,0.3370190912104535,0.0,0.3370190912104535,0.173828125,0.4301942124011336,3,True
Sanfilip,1,0.3369272490934522,0.0,0.3369272490934522,0.1474609375,0.3271814039836304,1,True
keep the team,1,0.3368610368400468,0.0,0.3368610368400468,0.1904296875,0.4505510296001171,3,False
"was a close one, however",1,0.3367228343602884,0.0,0.3367228343602884,0.32373046875,0.213022906213221,5,True
from the ground up,1,0.3361144330055312,0.0,0.3361144330055312,0.28173828125,0.302688426263828,4,True
"Star,",1,0.335818923390822,0.0,0.335818923390822,0.109375,0.5111781678520548,1,False
"2005, he",2,0.3353452121825607,0.0270002851862732,0.362345497368834,0.359619140625,0.1438439874876518,2,True
"ology,",1,0.3350727850560959,0.0,0.3350727850560959,0.060546875,0.6081897751402398,1,False
district of,1,0.3346141112752659,0.0,0.3346141112752659,0.11474609375,0.5032833250631649,2,True
have guests,1,0.3346134754150549,0.0,0.3346134754150549,0.14501953125,0.4301616182251371,2,False
Oxford before moving to,1,0.3344643445025793,0.0,0.3344643445025793,0.24853515625,0.2883092987564483,4,True
""" in 2",1,0.3338234752823261,0.0,0.3338234752823261,0.38037109375,0.0587408171120652,3,True
"Doctor, PhD),",1,0.3335196517918731,0.0,0.3335196517918731,0.23193359375,0.2715432701046826,2,True
", Ontario;",1,0.3335092107373184,0.0,0.3335092107373184,0.11328125,0.4700034955932958,2,True
October,2,0.332364540387459,0.564461180273755,0.896825720661214,0.162841796875,0.4098298079998975,1,True
One became the third-,1,0.3322478878519737,0.0,0.3322478878519737,0.50634765625,-0.0064164131825658,4,True
reason the team was so late,1,0.3321957990788486,0.0,0.3321957990788486,0.29052734375,0.1893762164471216,6,True
"five,",1,0.3316206098426876,0.0,0.3316206098426876,0.0888671875,0.584178477731719,1,True
Bāmasī),1,0.3315138654763524,0.0,0.3315138654763524,0.5068359375,0.017383296503381,1,True
board of,1,0.3314592897407031,0.0,0.3314592897407031,0.08251953125,0.5639997868517578,2,True
then-,1,0.3311423762643745,0.0,0.3311423762643745,0.12646484375,0.6471918781609363,1,False
"Nevada, & Utah;",1,0.331036515268403,0.0,0.331036515268403,0.146484375,0.4219516397335075,3,True
"008,",1,0.3310064596473723,0.0,0.3310064596473723,0.19873046875,0.3342300163059308,1,True
2008,3,0.330617461218578,0.146800092817475,0.4925587978810836,0.2888997395833333,0.2173314134631115,1,True
). He graduated,1,0.3304680598919978,0.0,0.3304680598919978,0.26611328125,0.2781965169174945,3,True
three years of,1,0.3303854545814461,0.0,0.3303854545814461,0.08544921875,0.548619886453615,3,True
"2013,",1,0.3301557761017272,0.0,0.3301557761017272,0.25244140625,0.1519275261918178,1,True
Playing career,2,0.3300868018329508,0.1224822744151482,0.452569076248099,0.266357421875,0.2442843873948768,2,True
<s> Presidential elections were held,1,0.3300515556370414,0.0,0.3300515556370414,0.24853515625,0.2321113109676037,5,True
had difficulty finding,1,0.3298378657972407,0.0,0.3298378657972407,0.21484375,0.3129979848056018,3,True
He appeared in more than,1,0.3296914402889238,0.0,0.3296914402889238,0.61572265625,-0.1293846805276906,5,True
for playing,1,0.3295680014038793,0.0,0.3295680014038793,0.08203125,0.5150821128846982,2,True
"Vienna, and studied",1,0.3294303933081275,0.0,0.3294303933081275,0.28271484375,0.2038250067078187,3,True
"War service
She",1,0.3294203998750851,0.0,0.3294203998750851,0.555419921875,-0.1012536878122872,3,True
it founded,1,0.3288181933246471,0.0,0.3288181933246471,0.25732421875,0.2824947020616177,2,True
MacKenz,1,0.328499076070702,0.0,0.328499076070702,0.33447265625,0.1416822604892552,1,True
"s girlfriend, was regular throughout",1,0.3284974025213956,0.0,0.3284974025213956,0.31884765625,0.153396826615989,5,True
in the Western,1,0.3283552490740269,0.0,0.3283552490740269,0.22705078125,0.3462787476850673,3,True
three months,1,0.3283492020841712,0.0,0.3283492020841712,0.08251953125,0.5655019114604279,2,True
as its plot,1,0.3282812813876012,0.0,0.3282812813876012,0.22705078125,0.338525469094003,3,False
clinical effects are unknown.,1,0.3281880908709931,0.0,0.3281880908709931,0.39111328125,0.1284536256149827,4,True
", but considered",1,0.3281600151982816,0.0,0.3281600151982816,0.17431640625,0.3874166395582041,3,False
(Mex,1,0.3278219422994972,0.0,0.3278219422994972,0.32568359375,0.2323966526237429,1,False
postgraduate,1,0.327687046609262,0.0,0.327687046609262,0.1630859375,0.4300574602731549,1,True
a sense of humor,1,0.3275498166633117,0.0,0.3275498166633117,0.34228515625,0.1734887994707794,4,True
promoted to,1,0.3273952365992384,0.0,0.3273952365992384,0.06396484375,0.5606755914980961,2,True
played as,1,0.3268444414373471,0.0,0.3268444414373471,0.1015625,0.5341521192183676,2,True
", Ontario",1,0.3263798657529284,0.0,0.3263798657529284,0.08203125,0.532502398757321,2,True
al third,1,0.3260009529072533,0.0,0.3260009529072533,0.09521484375,0.5691527728931333,2,True
Highways,1,0.3258002089547229,0.0,0.3258002089547229,0.1220703125,0.4353501317618072,1,False
he appeared as,1,0.3258000734823685,0.0,0.3258000734823685,0.22314453125,0.2933820196434212,3,True
school. The school opened in,1,0.3257223190265074,0.0,0.3257223190265074,0.28857421875,0.1930899772537685,5,False
the characters ',1,0.3255974395627063,0.0,0.3255974395627063,0.740966796875,-0.1178911667182341,3,True
garden,1,0.3255260753869957,0.0,0.3255260753869957,0.154296875,0.3999968290924893,1,True
", California,",1,0.3249335609942806,0.0,0.3249335609942806,0.06201171875,0.5747850743607015,2,True
) was a Native American chief,1,0.3243290577165251,0.0,0.3243290577165251,0.2568359375,0.2624828005413128,6,True
The album was released,1,0.3240849001525195,0.0,0.3240849001525195,0.2216796875,0.3093577581937987,4,True
is found growing in,1,0.3239701244003279,0.0,0.3239701244003279,0.2353515625,0.3215219906883196,4,True
Castro,1,0.3238485065483015,0.0,0.3238485065483015,0.2431640625,0.3188986101207537,1,True
also appears on theatre.,1,0.3237318346445492,0.0,0.3237318346445492,0.42041015625,0.1201206022363728,4,True
is a 198,1,0.3236663627171519,0.0,0.3236663627171519,0.5126953125,-0.0747452260196203,3,True
vintage recording equipment,1,0.3236356428719584,0.0,0.3236356428719584,0.2109375,0.336676997804896,3,False
scene with,1,0.3236055747003288,0.0,0.3236055747003288,0.1416015625,0.4222951867508221,2,False
competition of,1,0.3235009520715645,0.0,0.3235009520715645,0.142578125,0.4291137083039111,2,True
", with whom",1,0.3230378062699506,0.0,0.3230378062699506,0.10888671875,0.4628679531748766,3,False
Heroes,1,0.3229935476308852,0.0,0.3229935476308852,0.10498046875,0.528431134702213,1,True
", culture, politics",1,0.3227450247118797,0.0,0.3227450247118797,0.2353515625,0.2582785774046992,3,False
in the series,2,0.3222653422117716,0.015050137728655,0.3373154799404266,0.25390625,0.2811882578731791,3,False
system call to,1,0.3221529752730052,0.0,0.3221529752730052,0.162109375,0.310143180370013,3,False
regions,1,0.3218153846865413,0.0,0.3218153846865413,0.16845703125,0.3692357273413534,1,True
-like,2,0.3214654377689198,0.0996841113628192,0.421149549131739,0.245361328125,0.3494399616097993,1,False
discussions and examples on offensive,1,0.3214224505929548,0.0,0.3214224505929548,0.3046875,0.130704563982387,5,True
680 it,1,0.3209287062811458,0.0,0.3209287062811458,0.36669921875,0.0448754766403643,2,True
.1950),1,0.320437827170101,0.0,0.320437827170101,0.4765625,-0.0349650023872475,1,True
Academic,1,0.3192395500880976,0.0,0.3192395500880976,0.31103515625,0.2668488752202441,1,True
. The first issue,1,0.3192302226699673,0.0,0.3192302226699673,0.2177734375,0.2925823926124182,4,True
Dorothy,1,0.3187931349926834,0.0,0.3187931349926834,0.25146484375,0.2759867437317085,1,True
was painting the,1,0.3181673237202935,0.0,0.3181673237202935,0.09912109375,0.5202718249257339,3,False
command,1,0.3180618373092962,0.0,0.3180618373092962,0.05810546875,0.5786018588982407,1,False
"2016, at",1,0.3178111329293854,0.0,0.3178111329293854,0.33837890625,0.1116665041984635,2,True
months. He organized the,1,0.3176993063630657,0.0,0.3176993063630657,0.30029296875,0.1283547112201644,4,False
He served as,1,0.3176076130234951,0.0,0.3176076130234951,0.18115234375,0.3731205950587378,3,False
main themes of the film are,1,0.3172414915591733,0.0,0.3172414915591733,0.2587890625,0.2191291195229332,6,True
1847);,1,0.3171983641454948,0.0,0.3171983641454948,0.29833984375,0.1654324338012371,1,True
but lost in,1,0.3165765412099026,0.0,0.3165765412099026,0.18798828125,0.2986435014622565,3,False
which was built between,1,0.3165104382644652,0.0,0.3165104382644652,0.43603515625,0.0234538300361629,4,False
Alumn,1,0.3162508413331082,0.0,0.3162508413331082,0.2060546875,0.3295675330202706,1,False
of the wing,1,0.3155834195872321,0.0,0.3155834195872321,0.18505859375,0.4454526895930802,3,True
hemop,1,0.3155108610994883,0.0,0.3155108610994883,0.13720703125,0.4701736371237208,1,False
2007 the,1,0.3151495459303247,0.0,0.3151495459303247,0.2744140625,0.1727615601383117,2,True
mening,1,0.3145306389181627,0.0,0.3145306389181627,0.1123046875,0.4662582379204067,1,False
United States,1,0.3143505562744874,0.0,0.3143505562744874,0.1357421875,0.3729125234987183,2,True
00 and,1,0.3139820834070186,0.0,0.3139820834070186,0.19580078125,0.2452823569550466,2,False
Pro Co,1,0.3137326883805196,0.0,0.3137326883805196,0.11865234375,0.466216486576299,2,True
24 July,1,0.3135073982290303,0.0,0.3135073982290303,0.3310546875,0.2386024799475757,2,True
Blues (1,1,0.313297509628407,0.0,0.313297509628407,0.337890625,0.1131998287585174,2,True
operated at,1,0.3132684994646172,0.0,0.3132684994646172,0.134765625,0.385588240849043,2,True
Golden Age,1,0.3132201755133041,0.0,0.3132201755133041,0.12548828125,0.4246520012832604,2,True
<s> Mark Knowles,1,0.3130261291558247,0.0,0.3130261291558247,0.30810546875,0.1397430572645619,3,True
species,1,0.3123111509067933,0.0,0.3123111509067933,0.1171875,0.4426431116419833,1,True
All times,1,0.3121636010909696,0.0,0.3121636010909696,0.185546875,0.3480359558524241,2,True
i Conte,1,0.3121157495510464,0.0,0.3121157495510464,0.28369140625,0.1616370301276157,2,True
Camarasa (born,1,0.3119908679282552,0.0,0.3119908679282552,0.45947265625,-0.087942752054362,2,True
"ptember 18,",1,0.3118918417617295,0.0,0.3118918417617295,0.34912109375,0.0531671044043237,2,True
with the famous,1,0.3118211932115172,0.0,0.3118211932115172,0.0751953125,0.561535404903793,3,True
", China",1,0.3113881190334305,0.0,0.3113881190334305,0.0732421875,0.5282261569585764,2,True
binary star with components designated,1,0.3109378523991324,0.0,0.3109378523991324,0.2490234375,0.2126473653728309,5,True
has a junior school,1,0.3107548280246879,0.0,0.3107548280246879,0.19091796875,0.3406077731867197,4,True
and manifest,1,0.3105680713526502,0.0,0.3105680713526502,0.1337890625,0.4321818971316254,2,True
after finding success,1,0.310145214116923,0.0,0.310145214116923,0.201171875,0.3182097149798074,3,True
and monitoring,1,0.3101440121826766,0.0,0.3101440121826766,0.09716796875,0.4757994835816914,2,False
spent a week,1,0.3099669087870349,0.0,0.3099669087870349,0.21484375,0.3396145375925872,3,True
e Suzanna Sweetapple,1,0.3092196643435077,0.0,0.3092196643435077,0.14794921875,0.2079246491400193,3,True
Chart which has ‘,1,0.3090428636292792,0.0,0.3090428636292792,0.6806640625,-0.2398440128018019,4,False
with light grey,1,0.308917892467241,0.0,0.308917892467241,0.140625,0.4971482467931024,3,False
because Jackson is situated,1,0.3083727455689563,0.0,0.3083727455689563,0.17578125,0.3247648717348908,4,True
<s> Jordal,1,0.3080804501010593,0.0,0.3080804501010593,0.22607421875,0.1104110861901482,2,False
ive was also added to,1,0.3076839972947827,0.0,0.3076839972947827,0.2763671875,0.2716513994869568,5,False
Haplop,1,0.3075700460982544,0.0,0.3075700460982544,0.36767578125,0.0783733574331359,1,True
Adolphus,1,0.3072671208839589,0.0,0.3072671208839589,0.267578125,0.2552283490848974,1,True
1849);,1,0.306893523239534,0.0,0.306893523239534,0.337890625,0.1303929877863351,1,True
"code """,1,0.3068170116347756,0.0,0.3068170116347756,0.201171875,0.3407729978369389,2,False
served as,1,0.306056778027386,0.0,0.306056778027386,0.12109375,0.404790382568465,2,False
", and made his",1,0.3060461462626693,0.0,0.3060461462626693,0.27783203125,0.1778350922191734,4,False
"""spider",1,0.3058872198485041,0.0,0.3058872198485041,0.28662109375,0.1869592605587601,1,False
Hitz (born,1,0.3057782850632821,0.0,0.3057782850632821,0.5244140625,-0.1314283107792948,2,True
to serve as a,1,0.3057489543543186,0.0,0.3057489543543186,0.27490234375,0.2126145733857964,4,False
school owned and operated by,1,0.3057251032168387,0.0,0.3057251032168387,0.34423828125,0.1170959611670967,5,True
Master of,1,0.3055605532150582,0.0,0.3055605532150582,0.12158203125,0.4828955236626456,2,True
the previous year.,1,0.3048499201304605,0.0,0.3048499201304605,0.27978515625,0.1713044878261512,3,True
(In order for the theory,1,0.3044763129805605,0.0,0.3044763129805605,0.36962890625,0.0319427355764014,5,True
published El mundo,1,0.304465435295596,0.0,0.304465435295596,0.19384765625,0.15136134214524,3,True
992.,1,0.3043348098665279,0.0,0.3043348098665279,0.23291015625,0.2021212043538197,1,True
was one of,1,0.3042643189273776,0.0,0.3042643189273776,0.1552734375,0.3966471254434441,3,True
"football, having scored",1,0.3041282559429227,0.0,0.3041282559429227,0.1943359375,0.2328548195448066,3,True
: with him,1,0.3038371709872861,0.0,0.3038371709872861,0.12255859375,0.4314679274682153,3,False
He was also one of,1,0.3035423184429227,0.0,0.3035423184429227,0.2431640625,0.2328548195448066,5,True
Street.,1,0.303148483979852,0.0,0.303148483979852,0.1005859375,0.38653331932463,1,False
Petrophile,1,0.3029477814485825,0.0,0.3029477814485825,0.575439453125,-0.2559667280191688,1,True
The album,2,0.3029247015946338,0.0756166319866836,0.3785413335813175,0.168212890625,0.3562497422678347,2,False
long and,1,0.3024619445730377,0.0,0.3024619445730377,0.09814453125,0.4617212676825943,2,False
"A Republican, he",1,0.3017612560973468,0.0,0.3017612560973468,0.3056640625,0.1582117339933671,3,True
ives of,1,0.3016183028802435,0.0,0.3016183028802435,0.14501953125,0.3968680228256086,2,True
area of existing,1,0.3015671158590111,0.0,0.3015671158590111,0.13330078125,0.3267937662100276,3,True
named by,1,0.301541269517195,0.0,0.301541269517195,0.2001953125,0.2294391112929877,2,False
the all-,1,0.3007945923859909,0.0,0.3007945923859909,0.24365234375,0.3325528872149773,2,True
provide operating funds,1,0.3003045809442878,0.0,0.3003045809442878,0.23779296875,0.2600387961107196,3,True
(Legum,1,0.2998726973741532,0.0,0.2998726973741532,0.32958984375,0.1199210012478831,1,True
Archip,1,0.2996953519433453,0.0,0.2996953519433453,0.13916015625,0.3461622079833634,1,True
was founded,1,0.2996948166541551,0.0,0.2996948166541551,0.115234375,0.4181823541353875,2,True
Vienna 1,1,0.2995188686728512,0.0,0.2995188686728512,0.29443359375,0.085589163869628,2,True
<s> Jesus College,1,0.299515078797343,0.0,0.299515078797343,0.201171875,0.1772544938683577,3,True
"series, who",2,0.2988521254231955,0.0038855046043869,0.3027376300275824,0.15771484375,0.3287343174642386,2,False
. They live in,1,0.2985824530340248,0.0,0.2985824530340248,0.24072265625,0.1384239060225622,4,False
Carlson (born,1,0.2984382570686484,0.0,0.2984382570686484,0.37158203125,-0.0585308221721289,2,False
"leaves, about",1,0.298217407458176,0.0,0.298217407458176,0.294921875,0.2077017217704401,2,True
Le Journal,1,0.2981385281235612,0.0,0.2981385281235612,0.1650390625,0.3312838203089029,2,True
had no funds,1,0.29781981566822,0.0,0.29781981566822,0.19189453125,0.30021360167055,3,True
Rural Districts,1,0.2975798422995075,0.0,0.2975798422995075,0.23291015625,0.1907269494987687,2,True
the district,1,0.2974050820177182,0.0,0.2974050820177182,0.1328125,0.3794990331692954,2,False
plant native to,1,0.2971219829933259,0.0,0.2971219829933259,0.18408203125,0.2789377699833146,3,True
<s> Rupant,1,0.2969186328101041,0.0,0.2969186328101041,0.330078125,-0.0765739624083334,2,False
", James Wind",1,0.2966938737897501,0.0,0.2966938737897501,0.44677734375,-0.0922496905256248,3,False
the functions return,1,0.2963510649087235,0.0,0.2963510649087235,0.162109375,0.3262048107093087,3,True
Ngau Hom (),1,0.2963099223352452,0.0,0.2963099223352452,0.42529296875,-0.0628750965056371,3,True
and selected tracks from studio albums,1,0.2961140195576641,0.0,0.2961140195576641,0.19677734375,0.2925311426441601,6,True
ist from,1,0.2961111255293148,0.0,0.2961111255293148,0.18310546875,0.2766547669482869,2,True
on the vault,1,0.2960810246945753,0.0,0.2960810246945753,0.22314453125,0.3002611554864382,3,True
iga (born,1,0.2960050665806467,0.0,0.2960050665806467,0.31689453125,-0.0208210737827582,2,False
were intended to be used in,1,0.2959075138850622,0.0,0.2959075138850622,0.34716796875,0.1007306987751555,6,True
American politicians,1,0.2954487091679373,0.0,0.2954487091679373,0.19287109375,0.3033190385448432,2,True
are a division,1,0.2953678942659559,0.0,0.2953678942659559,0.1923828125,0.2843181731648898,3,False
", who",2,0.2951514312821987,0.1196012736864632,0.4147527049686619,0.111572265625,0.4505250625804968,2,False
It runs  in,1,0.2950596744439572,0.0,0.2950596744439572,0.32275390625,0.075417740797393,3,True
for Nova Scot,1,0.2950346347750989,0.0,0.2950346347750989,0.35595703125,0.1328502588127471,3,True
series one,1,0.2947156852848978,0.0,0.2947156852848978,0.119140625,0.3444552288372443,2,True
943 when he,1,0.2946597789421483,0.0,0.2946597789421483,0.306640625,0.0993203457928708,3,True
s field,1,0.2943072464260328,0.0,0.2943072464260328,0.32666015625,0.110401905127582,2,True
() east of,1,0.2939836073353993,0.0,0.2939836073353993,0.1875,0.2384990574009981,3,True
on Disney Plus,1,0.2936192067584544,0.0,0.2936192067584544,0.123046875,0.3839503606461361,3,True
developed a new technology,1,0.2934013779038449,0.0,0.2934013779038449,0.20458984375,0.2886792260096121,4,False
three years prior to his term,1,0.2929134683852635,0.0,0.2929134683852635,0.263671875,0.1172934365881588,6,True
to the nation,1,0.2928525881352298,0.0,0.2928525881352298,0.31884765625,0.1526636969005745,3,False
his will,1,0.2927934626905294,0.0,0.2927934626905294,0.19775390625,0.2500500629763236,2,False
